Code,Year,GDP Per Capita,,
CAF,1998,936.2383,,
TCD,1998,753.8608,,
CHL,1998,15259.541,,
CHN,1998,4309.847,,
COL,1998,8863.262,,
COM,1998,1179.8441,,
COG,1998,4042.7783,,
CRI,1998,9053.852,,
CIV,1998,2393.499,,
HRV,1998,12476.047,,
CUB,1998,3415.5452,,
CYP,1998,20212.738,,
CZE,1998,15657.426,,
OWID_CZS,1998,14485.928,,
COD,1998,472.92395,,
DNK,1998,36361.23,,
DJI,1998,1974.5657,,
DMA,1998,5462.6973,,
DOM,1998,6012.6924,,
ECU,1998,7307.1694,,
EGY,1998,5884.802,,
SLV,1998,5077.892,,
GNQ,1998,9712.227,,
EST,1998,15593.005,,
SWZ,1998,4712.536,,
ETH,1998,786.279,,
FIN,1998,29715.342,,
,1998,1785.0996,,
FRA,1998,31323.078,,
GAB,1998,11758.16,,
GMB,1998,1324.9244,,
GEO,1998,4619.905,,
DEU,1998,31129.584,,
GHA,1998,2017.9895,,
GRC,1998,19378.709,,
GTM,1998,5730.646,,
GIN,1998,1010.79193,,
GNB,1998,1130.8127,,
HTI,1998,1480.5769,,
HND,1998,3332.9067,,
HKG,1998,30866.428,,
HUN,1998,11663.028,,
ISL,1998,31444.615,,
IND,1998,2611.7815,,
IDN,1998,5203.5796,,
IRN,1998,8458.387,,
IRQ,1998,2794.7864,,
IRL,1998,31908.648,,
ISR,1998,24506.16,,
ITA,1998,30649.629,,
JAM,1998,6432.653,,
JPN,1998,32558.188,,
JOR,1998,7120.4937,,
KAZ,1998,8088.648,,
KEN,1998,1889.9731,,
KWT,1998,33331.297,,
KGZ,1998,3105.961,,
LAO,1998,2050.8838,,
LVA,1998,10429.767,,
LBN,1998,6994.1567,,
LSO,1998,1922.6793,,
LBR,1998,772.67645,,
LBY,1998,8545.48,,
LTU,1998,10382.117,,
LUX,1998,44142.56,,
MDG,1998,1174.2272,,
MWI,1998,986.0287,,
MYS,1998,12129.636,,
MLI,1998,1167.4326,,
MLT,1998,18488.666,,
MRT,1998,1841.2075,,
MUS,1998,13607.885,,
MEX,1998,11510.877,,
MDA,1998,3078.0095,,
MNG,1998,2620.489,,
MNE,1998,5522.1045,,
MAR,1998,4729.183,,
MOZ,1998,1335.6608,,
MMR,1998,1547.0283,,
NAM,1998,5859.8833,,
NPL,1998,1570.6635,,
NLD,1998,34688.55,,
NZL,1998,24861.416,,
NIC,1998,2569.8284,,
NER,1998,755.248,,
NGA,1998,2025.8649,,
PRK,1998,1579.9309,,
MKD,1998,7411.548,,
NOR,1998,48956.73,,
OMN,1998,20213.02,,
PAK,1998,3035.4517,,
PSE,1998,6051.883,,
PAN,1998,9560.335,,
PRY,1998,5321.9194,,
PER,1998,5926.733,,
PHL,1998,3852.6328,,
POL,1998,11413.256,,
PRT,1998,21782.12,,
PRI,1998,24586.223,,
QAT,1998,36448.055,,
ROU,1998,6407.467,,
RUS,1998,8557.495,,
RWA,1998,950.38947,,
LCA,1998,6831.2295,,
STP,1998,2228.905,,
SAU,1998,22310.918,,
SEN,1998,1915.4297,,
SRB,1998,6603.711,,
SYC,1998,13801.1875,,
SLE,1998,882.7294,,
SGP,1998,33590.48,,
SVK,1998,13822.1875,,
SVN,1998,19851.057,,
ZAF,1998,7024.2954,,
KOR,1998,19624.691,,
ESP,1998,24284.861,,
LKA,1998,5440.221,,
SWE,1998,31187.164,,
CHE,1998,39890.54,,
SYR,1998,8742.974,,
TWN,1998,24131.22,,
TJK,1998,1589.3315,,
TZA,1998,1052.0751,,
THA,1998,9077.748,,
TGO,1998,1174.8528,,
TTO,1998,17013.754,,
TUN,1998,6944.661,,
TUR,1998,11772.83,,
TKM,1998,3037.7043,,
OWID_USS,1998,6975.524,,
UGA,1998,1137.6382,,
UKR,1998,4640.199,,
ARE,1998,39667.793,,
GBR,1998,30077.385,,
USA,1998,43072.758,,
URY,1998,13744.321,,
UZB,1998,4575.987,,
VEN,1998,14739.051,,
VNM,1998,2564.2844,,
YEM,1998,4044.1484,,
OWID_YGS,1998,8152.854,,
ZMB,1998,1308.9514,,
ZWE,1998,2369.019,,
AFG,1999,518.65784,,
ALB,1999,4432.0425,,
DZA,1999,6421.5083,,
AGO,1999,1899.4152,,
ARG,1999,14577.832,,
ARM,1999,5000.4526,,
AUS,1999,35551.02,,
AUT,1999,33608.297,,
AZE,1999,3959.7815,,
BHR,1999,15263.758,,
BGD,1999,1412.9813,,
BRB,1999,12237.948,,
BLR,1999,8689.713,,
BEL,1999,32571.674,,
BEN,1999,1881.6971,,
BOL,1999,4146.4707,,
BIH,1999,7025.973,,
BWA,1999,7876.1387,,
BRA,1999,9441.759,,
BGR,1999,7921.765,,
BFA,1999,1318.7197,,
BDI,1999,772.3172,,
KHM,1999,1586.2104,,
CMR,1999,1902.266,,
CAN,1999,35345.723,,
CPV,1999,3346.88,,
CAF,1999,967.8432,,
TCD,1999,733.78125,,
CHL,1999,14846.418,,
CHN,1999,4466.7363,,
COL,1999,8382.14,,
COM,1999,1189.2567,,
COG,1999,3925.6865,,
CRI,1999,9183.8955,,
CIV,1999,2417.4575,,
HRV,1999,12579.877,,
CUB,1999,3623.5955,,
CYP,1999,21147.525,,
CZE,1999,16102.508,,
OWID_CZS,1999,14769.399,,
COD,1999,452.00443,,
DNK,1999,37523.426,,
DJI,1999,1930.5078,,
DMA,1999,5584.024,,
DOM,1999,6419.7812,,
ECU,1999,6884.7925,,
EGY,1999,6211.0156,,
SLV,1999,5263.8867,,
GNQ,1999,11690.135,,
EST,1999,15335.106,,
SWZ,1999,4827.286,,
ETH,1999,761.90326,,
FIN,1999,30986.889,,
,1999,1837.498,,
FRA,1999,32284.611,,
GAB,1999,10648.09,,
GMB,1999,1385.6318,,
GEO,1999,4763.3506,,
DEU,1999,32087.604,,
GHA,1999,2066.7412,,
GRC,1999,20076.559,,
GTM,1999,5824.8833,,
GIN,1999,1031.3826,,
GNB,1999,1256.0825,,
HTI,1999,1513.3318,,
HND,1999,3215.1848,,
HKG,1999,31134.166,,
HUN,1999,12316.724,,
ISL,1999,32186.932,,
IND,1999,2707.7407,,
IDN,1999,5186.7134,,
IRN,1999,8714.627,,
IRQ,1999,3157.1125,,
IRL,1999,35377.164,,
ISR,1999,24644.205,,
ITA,1999,31340.48,,
JAM,1999,6485.3228,,
JPN,1999,32394.516,,
JOR,1999,7340.4937,,
KAZ,1999,8421.348,,
KEN,1999,1920.834,,
KWT,1999,33351.195,,
KGZ,1999,3144.4612,,
LAO,1999,2167.7795,,
LVA,1999,10707.706,,
LBN,1999,7147.5547,,
LSO,1999,1923.9032,,
LBR,1999,848.42114,,
LBY,1999,9064.067,,
LTU,1999,10336.3955,,
LUX,1999,47061.11,,
MDG,1999,1206.8938,,
MWI,1999,989.83594,,
MYS,1999,12636.607,,
MLI,1999,1192.3168,,
MLT,1999,19254.365,,
MRT,1999,1954.2294,,
MUS,1999,13572.681,,
MEX,1999,11894.203,,
MDA,1999,2949.9065,,
MNG,1999,2801.8618,,
MNE,1999,5142.729,,
MAR,1999,4720.7715,,
MOZ,1999,1301.5763,,
MMR,1999,1667.6613,,
NAM,1999,5926.4277,,
NPL,1999,1609.1803,,
NLD,1999,36409.08,,
NZL,1999,25867.992,,
NIC,1999,2748.127,,
NER,1999,736.91754,,
NGA,1999,2034.8275,,
PRK,1999,1664.6421,,
MKD,1999,7732.047,,
NOR,1999,51129.184,,
OMN,1999,21519.67,,
PAK,1999,3111.9585,,
PSE,1999,6204.6465,,
PAN,1999,9784.694,,
PRY,1999,5150.4087,,
PER,1999,5945.1953,,
PHL,1999,3917.0886,,
POL,1999,12058.42,,
PRT,1999,22589.922,,
PRI,1999,26186.299,,
QAT,1999,40135.176,,
ROU,1999,6613.933,,
RUS,1999,9340.029,,
RWA,1999,975.83594,,
LCA,1999,7111.8687,,
STP,1999,2247.1223,,
SAU,1999,22058.572,,
SEN,1999,1978.0964,,
SRB,1999,5532.5415,,
SYC,1999,14235.787,,
SLE,1999,814.1233,,
SGP,1999,35156.117,,
SVK,1999,13750.333,,
SVN,1999,20793.918,,
ZAF,1999,7234.2856,,
KOR,1999,21540.693,,
ESP,1999,25549.54,,
LKA,1999,5488.515,,
SWE,1999,32705.215,,
CHE,1999,41091.637,,
SYR,1999,7960.292,,
TWN,1999,25471.781,,
TJK,1999,1621.3206,,
TZA,1999,1100.3531,,
THA,1999,9347.061,,
TGO,1999,1183.013,,
TTO,1999,18159.916,,
TUN,1999,7297.4746,,
TUR,1999,11151.674,,
TKM,1999,3527.1604,,
OWID_USS,1999,7419.676,,
UGA,1999,1185.4313,,
UKR,1999,4751.3164,,
ARE,1999,42372.438,,
GBR,1999,30932.537,,
USA,1999,44575.848,,
URY,1999,13348.756,,
UZB,1999,4630.6514,,
VEN,1999,13669.484,,
VNM,1999,2641.3484,,
YEM,1999,4080.2185,,
OWID_YGS,1999,8035.612,,
ZMB,1999,1373.8511,,
ZWE,1999,2323.0093,,
AFG,2000,502.37274,,
ALB,2000,4808.4795,,
DZA,2000,6834.5537,,
AGO,2000,2013.6362,,
ARG,2000,14368.942,,
ARM,2000,5139.8257,,
AUS,2000,36603.047,,
AUT,2000,34796.258,,
AZE,2000,4214.8887,,
BHR,2000,17021.723,,
BGD,2000,1485.3092,,
BRB,2000,12600.022,,
BLR,2000,9110.9795,,
BEL,2000,33719.77,,
BEN,2000,1908.9366,,
BOL,2000,4173.5493,,
BIH,2000,7082.035,,
BWA,2000,8044.142,,
BRA,2000,9834.425,,
BGR,2000,8410.795,,
BFA,2000,1275.4819,,
BDI,2000,739.7609,,
KHM,2000,1659.0891,,
CMR,2000,1961.0879,,
CAN,2000,36942.562,,
CPV,2000,3583.587,,
CAF,2000,963.94617,,
TCD,2000,716.04236,,
CHL,2000,15211.623,,
CHN,2000,4730.3545,,
COL,2000,8496.792,,
COM,2000,1204.4023,,
COG,2000,4159.2227,,
CRI,2000,9319.767,,
CIV,2000,2352.8564,,
HRV,2000,13244.541,,
CUB,2000,4009.3398,,
CYP,2000,22326.799,,
CZE,2000,17056.16,,
OWID_CZS,2000,15378.206,,
COD,2000,414.04694,,
DNK,2000,39021.176,,
DJI,2000,1880.9988,,
DMA,2000,5696.955,,
DOM,2000,6788.084,,
,2000,8152.877,,
,2000,8833.693,,
ECU,2000,6908.243,,
EGY,2000,6593.5317,,
SLV,2000,5403.715,,
GNQ,2000,12914.852,,
EST,2000,16806.975,,
SWZ,2000,4894.5205,,
ETH,2000,771.7315,,
FIN,2000,32689.77,,
,2000,1951.4658,,
FRA,2000,33409.68,,
GAB,2000,10637.8,,
GMB,2000,1440.8619,,
GEO,2000,4891.664,,
DEU,2000,33367.285,,
GHA,2000,2100.293,,
GRC,2000,20965.332,,
GTM,2000,5860.272,,
GIN,2000,1046.567,,
GNB,2000,1230.6406,,
HTI,2000,1520.7292,,
HND,2000,3335.7153,,
HKG,2000,32894.01,,
HUN,2000,13129.273,,
ISL,2000,33108.29,,
IND,2000,2753.0854,,
IDN,2000,5384.3867,,
IRN,2000,9104.763,,
IRQ,2000,3649.493,,
IRL,2000,38806.5,,
ISR,2000,26058.84,,
ITA,2000,32716.98,,
JAM,2000,6531.2847,,
JPN,2000,33210.81,,
JOR,2000,7621.841,,
KAZ,2000,9309.42,,
KEN,2000,1914.8864,,
KWT,2000,35844.746,,
KGZ,2000,3246.383,,
LAO,2000,2262.2356,,
,2000,10132.75,,
LVA,2000,11309.74,,
LBN,2000,7405.707,,
LSO,2000,1967.4332,,
LBR,2000,971.93304,,
LBY,2000,9770.98,,
LTU,2000,10806.874,,
LUX,2000,50063.824,,
MDG,2000,1238.7764,,
MWI,2000,967.0872,,
MYS,2000,13474.701,,
MLI,2000,1153.0461,,
MLT,2000,20434.549,,
MRT,2000,1934.7421,,
MUS,2000,14272.301,,
MEX,2000,12613.396,,
,2000,9658.656,,
MDA,2000,2989.535,,
MNG,2000,2936.0627,,
MNE,2000,6046.142,,
MAR,2000,4753.638,,
MOZ,2000,1196.0149,,
MMR,2000,1843.4945,,
NAM,2000,5971.815,,
NPL,2000,1676.7456,,
NLD,2000,37899.95,,
NZL,2000,26823.018,,
NIC,2000,2858.5269,,
NER,2000,693.3765,,
NGA,2000,2144.8254,,
PRK,2000,1657.1444,,
MKD,2000,8083.7896,,
NOR,2000,54039.96,,
OMN,2000,24186.365,,
PAK,2000,3154.5115,,
PSE,2000,5377.3936,,
PAN,2000,9898.788,,
PRY,2000,4896.4297,,
PER,2000,6038.2446,,
PHL,2000,4033.5608,,
POL,2000,12732.167,,
PRT,2000,23372.041,,
PRI,2000,27392.459,,
QAT,2000,45788.12,,
ROU,2000,7089.9463,,
RUS,2000,10552.885,,
RWA,2000,1023.6182,,
LCA,2000,7191.275,,
STP,2000,2218.8196,,
SAU,2000,23904.516,,
SEN,2000,1983.524,,
SRB,2000,6059.583,,
SYC,2000,14379.832,,
SLE,2000,828.7939,,
SGP,2000,37772.758,,
SVK,2000,13904.985,,
SVN,2000,21501.336,,
ZAF,2000,7582.7783,,
KOR,2000,23108.018,,
,2000,3427.3994,,
ESP,2000,26994.86,,
LKA,2000,5841.094,,
,2000,2009.1904,,
SWE,2000,34202.605,,
CHE,2000,43251.105,,
SYR,2000,7668.072,,
TWN,2000,26787.445,,
TJK,2000,1723.3563,,
TZA,2000,1148.6802,,
THA,2000,9627.1045,,
TGO,2000,1150.366,,
TTO,2000,19179.918,,
TUN,2000,7548.438,,
TUR,2000,11904.008,,
TKM,2000,4173.195,,
OWID_USS,2000,8193.516,,
UGA,2000,1191.9539,,
UKR,2000,5165.808,,
ARE,2000,48888.03,,
GBR,2000,31946.037,,
USA,2000,45886.47,,
URY,2000,13050.063,,
UZB,2000,4667.26,,
VEN,2000,13992.608,,
VNM,2000,2773.1016,,
,2000,32593.166,"United States, Canada, Australia and New Zealand",
,2000,44321.316,,
OWID_WRL,2000,9903.86,,
YEM,2000,4212.1055,,
OWID_YGS,2000,8472.589,,
ZMB,2000,1428.5023,,
ZWE,2000,2211.1963,,
AFG,2001,489.682,,
ALB,2001,5285.809,,
DZA,2001,7218.2456,,
AGO,2001,2162.485,,
ARG,2001,13651.981,,
ARM,2001,5457.5103,,
AUS,2001,37275.992,,
AUT,2001,35272.223,,
AZE,2001,4498.7944,,
BHR,2001,18152.963,,
BGD,2001,1551.1965,,
BRB,2001,12112.181,,
BLR,2001,9462.374,,
BEL,2001,33923.344,,
BEN,2001,1928.0967,,
BOL,2001,4166.4917,,
BIH,2001,7129.3867,,
BWA,2001,8082.8237,,
BRA,2001,9953.31,,
BGR,2001,8832.291,,
BFA,2001,1283.3822,,
BDI,2001,730.4278,,
KHM,2001,1726.4713,,
CMR,2001,2028.5474,,
CAN,2001,37307.207,,
CPV,2001,3799.0327,,
CAF,2001,952.5118,,
TCD,2001,783.0552,,
CHL,2001,15448.009,,
CHN,2001,4995.1445,,
COL,2001,8528.033,,
COM,2001,1217.4993,,
COG,2001,4256.6553,,
CRI,2001,9451.615,,
CIV,2001,2342.8276,,
HRV,2001,13817.681,,
CUB,2001,4231.3237,,
CYP,2001,23095.736,,
CZE,2001,17868.568,,
OWID_CZS,2001,15999.641,,
COD,2001,403.6019,,
DNK,2001,39425.863,,
DJI,2001,1845.6991,,
DMA,2001,5799.8164,,
DOM,2001,6917.0303,,
ECU,2001,7131.194,,
EGY,2001,6914.937,,
SLV,2001,5550.187,,
GNQ,2001,21167.742,,
EST,2001,17696.61,,
SWZ,2001,4976.905,,
ETH,2001,783.89636,,
FIN,2001,33481.68,,
,2001,2075.622,,
FRA,2001,33920.098,,
GAB,2001,11104.553,,
GMB,2001,1495.0918,,
GEO,2001,5125.1274,,
DEU,2001,34260.29,,
GHA,2001,2143.1062,,
GRC,2001,21913.797,,
GTM,2001,5882.7197,,
GIN,2001,1090.652,,
GNB,2001,1233.072,,
HTI,2001,1501.1024,,
HND,2001,3365.233,,
HKG,2001,32734.201,,
HUN,2001,13933.562,,
ISL,2001,33794.453,,
IND,2001,2837.8555,,
IDN,2001,5526.1475,,
IRN,2001,9620.627,,
IRQ,2001,4147.6484,,
IRL,2001,40966.332,,
ISR,2001,25427.32,,
ITA,2001,33511.434,,
JAM,2001,6615.193,,
JPN,2001,33246.39,,
JOR,2001,7982.7407,,
KAZ,2001,10589.103,,
KEN,2001,1972.3811,,
KWT,2001,37225.87,,
KGZ,2001,3357.993,,
LAO,2001,2365.1033,,
LVA,2001,12103.828,,
LBN,2001,7836.8267,,
LSO,2001,1997.3577,,
LBR,2001,1097.2496,,
LBY,2001,10354.482,,
LTU,2001,11606.729,,
LUX,2001,50527.664,,
MDG,2001,1290.1064,,
MWI,2001,899.2305,,
MYS,2001,13307.215,,
MLI,2001,1309.2559,,
MLT,2001,20413.05,,
MRT,2001,1964.4457,,
MUS,2001,14347.61,,
MEX,2001,12565.465,,
MDA,2001,3150.6313,,
MNG,2001,3133.556,,
MNE,2001,6429.561,,
MAR,2001,5042.073,,
MOZ,2001,1219.381,,
MMR,2001,1996.3737,,
NAM,2001,5888.432,,
NPL,2001,1738.3142,,
NLD,2001,38636.223,,
NZL,2001,27167.318,,
NIC,2001,2944.2446,,
NER,2001,723.31134,,
NGA,2001,2282.823,,
PRK,2001,1704.3733,,
MKD,2001,7835.027,,
NOR,2001,56578.38,,
OMN,2001,26431.1,,
PAK,2001,3176.9468,,
PSE,2001,4626.303,,
PAN,2001,9804.559,,
PRY,2001,4918.046,,
PER,2001,6010.225,,
PHL,2001,4090.2183,,
POL,2001,13017.584,,
PRT,2001,23751.371,,
PRI,2001,29517.049,,
QAT,2001,50525.707,,
ROU,2001,7860.4434,,
RUS,2001,11391.194,,
RWA,2001,1067.2347,,
LCA,2001,7014.288,,
STP,2001,2245.6062,,
SAU,2001,24191.996,,
SEN,2001,2009.9423,,
SRB,2001,6542.6797,,
SYC,2001,14221.163,,
SLE,2001,923.0458,,
SGP,2001,36864.574,,
SVK,2001,14361.901,,
SVN,2001,22006.953,,
ZAF,2001,7839.6255,,
KOR,2001,23804.438,,
ESP,2001,28153.553,,
LKA,2001,5620.966,,
SWE,2001,34666.664,,
CHE,2001,44398.64,,
SYR,2001,7509.304,,
TWN,2001,26203.977,,
TJK,2001,1845.4783,,
TZA,2001,1213.6268,,
THA,2001,9818.721,,
TGO,2001,1115.5503,,
TTO,2001,19736.68,,
TUN,2001,7848.094,,
TUR,2001,10950.992,,
TKM,2001,5014.0625,,
OWID_USS,2001,8850.159,,
UGA,2001,1255.8844,,
UKR,2001,5793.6597,,
ARE,2001,51263.375,,
GBR,2001,32660.441,,
USA,2001,45878.008,,
URY,2001,12463.919,,
UZB,2001,4725.2524,,
VEN,2001,14298.037,,
VNM,2001,2915.686,,
YEM,2001,4249.0337,,
OWID_YGS,2001,8827.676,,
ZMB,2001,1504.4498,,
ZWE,2001,2193.7385,,
AFG,2002,796.8166,,
ALB,2002,5608.9624,,
DZA,2002,7814.8384,,
AGO,2002,2522.6719,,
ARG,2002,12094.772,,
ARM,2002,6082.146,,
AUS,2002,38567.066,,
AUT,2002,35823.586,,
AZE,2002,4880.4,,
BHR,2002,19487.842,,
BGD,2002,1621.267,,
BRB,2002,12025.474,,
BLR,2002,9870.309,,
BEL,2002,34419.695,,
BEN,2002,1934.3967,,
BOL,2002,4193.755,,
BIH,2002,7391.5923,,
BWA,2002,8604.067,,
BRA,2002,10245.069,,
BGR,2002,9471.766,,
BFA,2002,1255.5571,,
BDI,2002,737.286,,
KHM,2002,1770.9572,,
CMR,2002,2084.9207,,
CAN,2002,38123.99,,
CPV,2002,3998.2617,,
CAF,2002,928.77167,,
TCD,2002,831.82916,,
CHL,2002,15509.825,,
CHN,2002,5343.1123,,
COL,2002,8630.542,,
COM,2002,1229.856,,
COG,2002,4458.6343,,
CRI,2002,9591.554,,
CIV,2002,2298.4565,,
HRV,2002,14683.838,,
CUB,2002,4369.0405,,
CYP,2002,23828.072,,
CZE,2002,18431.027,,
OWID_CZS,2002,16595.398,,
COD,2002,413.82523,,
DNK,2002,39709.37,,
DJI,2002,1824.4551,,
DMA,2002,5771.375,,
DOM,2002,7327.3657,,
ECU,2002,7359.707,,
EGY,2002,7142.6865,,
SLV,2002,5751.0605,,
GNQ,2002,24845.043,,
EST,2002,18589.15,,
SWZ,2002,5136.7246,,
ETH,2002,793.9149,,
FIN,2002,33986.555,,
,2002,2205.5723,,
FRA,2002,34152.773,,
GAB,2002,11141.463,,
GMB,2002,1473.4006,,
GEO,2002,5406.953,,
DEU,2002,34590.93,,
GHA,2002,2192.0203,,
GRC,2002,22893.959,,
GTM,2002,5980.242,,
GIN,2002,1148.5447,,
GNB,2002,1196.2325,,
HTI,2002,1494.1837,,
HND,2002,3431.2512,,
HKG,2002,33038.15,,
HUN,2002,14899.307,,
ISL,2002,33470.496,,
IND,2002,2870.9236,,
IDN,2002,5720.2817,,
IRN,2002,10467.371,,
IRQ,2002,4631.6523,,
IRL,2002,43012.816,,
ISR,2002,24823.553,,
ITA,2002,33780.055,,
JAM,2002,6660.763,,
JPN,2002,33195.402,,
JOR,2002,8394.055,,
KAZ,2002,11640.18,,
KEN,2002,1961.8949,,
KWT,2002,39943.15,,
KGZ,2002,3299.246,,
LAO,2002,2486.9893,,
LVA,2002,13015.475,,
LBN,2002,8248.101,,
LSO,2002,1959.028,,
LBR,2002,1342.7588,,
LBY,2002,10787.675,,
LTU,2002,12490.621,,
LUX,2002,51709.734,,
MDG,2002,1110.8217,,
MWI,2002,886.1978,,
MYS,2002,13809.872,,
MLI,2002,1321.3389,,
MLT,2002,20873.984,,
MRT,2002,1967.4484,,
MUS,2002,14196.041,,
MEX,2002,12645.504,,
MDA,2002,3373.7092,,
MNG,2002,3401.9465,,
MNE,2002,6897.725,,
MAR,2002,5140.8726,,
MOZ,2002,1199.7332,,
MMR,2002,2175.8835,,
NAM,2002,6069.3203,,
NPL,2002,1709.7787,,
NLD,2002,38653.125,,
NZL,2002,28065.855,,
NIC,2002,2969.4575,,
NER,2002,734.59155,,
NGA,2002,2609.1294,,
PRK,2002,1710.9496,,
MKD,2002,7964.0776,,
NOR,2002,58840.414,,
OMN,2002,27141.844,,
PAK,2002,3265.6865,,
PSE,2002,3842.1465,,
PAN,2002,9879.454,,
PRY,2002,5571.4272,,
PER,2002,6274.4185,,
PHL,2002,4181.376,,
POL,2002,13415.571,,
PRT,2002,23896.459,,
PRI,2002,30218.014,,
QAT,2002,57541.1,,
ROU,2002,8673.619,,
RUS,2002,12259.477,,
RWA,2002,1154.1061,,
LCA,2002,7141.7544,,
STP,2002,2250.0894,,
SAU,2002,24053.975,,
SEN,2002,1959.6141,,
SRB,2002,7155.576,,
SYC,2002,14581.411,,
SLE,2002,1101.7504,,
SGP,2002,37829.906,,
SVK,2002,14984.731,,
SVN,2002,22725.312,,
ZAF,2002,8171.2065,,
KOR,2002,25250.637,,
ESP,2002,28753.322,,
LKA,2002,5721.3086,,
SWE,2002,35569.773,,
CHE,2002,44934.316,,
SYR,2002,7529.7017,,
TWN,2002,27425.807,,
TJK,2002,1982.8837,,
TZA,2002,1293.2051,,
THA,2002,10276.398,,
TGO,2002,1081.7445,,
TTO,2002,21052.45,,
TUN,2002,7916.6797,,
TUR,2002,11753.953,,
TKM,2002,5795.641,,
OWID_USS,2002,9487.505,,
UGA,2002,1301.0588,,
UKR,2002,6262.9824,,
ARE,2002,54077.47,,
GBR,2002,33271.3,,
USA,2002,46266.297,,
URY,2002,11399.581,,
UZB,2002,4777.2886,,
VEN,2002,12856.049,,
VNM,2002,3070.6934,,
YEM,2002,4292.0986,,
OWID_YGS,2002,9266.39,,
ZMB,2002,1579.0227,,
ZWE,2002,2025.3177,,
AFG,2003,842.8052,,
ALB,2003,6004.645,,
DZA,2003,8590.178,,
AGO,2003,2711.9282,,
ARG,2003,13088.565,,
ARM,2003,6743.241,,
AUS,2003,39523.656,,
AUT,2003,36063.12,,
AZE,2003,5408.523,,
BHR,2003,21391.611,,
BGD,2003,1710.7313,,
BRB,2003,12094.819,,
BLR,2003,10492.987,,
BEL,2003,34588.477,,
BEN,2003,1919.6151,,
BOL,2003,4230.3726,,
BIH,2003,7551.408,,
BWA,2003,9042.52,,
BRA,2003,10354.596,,
BGR,2003,10080.783,,
BFA,2003,1277.5808,,
BDI,2003,703.5615,,
KHM,2003,1850.2043,,
CMR,2003,2143.98,,
CAN,2003,38559.977,,
CPV,2003,4185.4893,,
CAF,2003,845.50555,,
TCD,2003,925.51263,,
CHL,2003,15809.178,,
CHN,2003,5649.4634,,
COL,2003,8855.218,,
COM,2003,1240.0514,,
COG,2003,4467.904,,
CRI,2003,9831.25,,
CIV,2003,2263.0925,,
HRV,2003,15740.499,,
CUB,2003,4506.676,,
CYP,2003,24347.076,,
CZE,2003,19344.09,,
OWID_CZS,2003,17407.074,,
COD,2003,436.02847,,
DNK,2003,39983.145,,
DJI,2003,1945.6655,,
DMA,2003,6321.9556,,
DOM,2003,7324.6973,,
ECU,2003,7468.5034,,
EGY,2003,7365.8027,,
SLV,2003,5957.201,,
GNQ,2003,27571.158,,
EST,2003,19771.742,,
SWZ,2003,5377.5576,,
ETH,2003,764.52826,,
FIN,2003,34607.22,,
,2003,2373.057,,
FRA,2003,34292.03,,
GAB,2003,11665.832,,
GMB,2003,1478.9562,,
GEO,2003,6013.0093,,
DEU,2003,34716.44,,
GHA,2003,2256.8174,,
GRC,2003,24380.066,,
GTM,2003,6004.1445,,
GIN,2003,1146.3353,,
GNB,2003,1181.9435,,
HTI,2003,1495.8921,,
HND,2003,3527.1218,,
HKG,2003,33594.316,,
HUN,2003,15829.9,,
ISL,2003,33920.707,,
IND,2003,3035.9226,,
IDN,2003,5938.878,,
IRN,2003,11502.853,,
IRQ,2003,3782.4526,,
IRL,2003,44372.758,,
ISR,2003,24545.244,,
ITA,2003,33917.8,,
JAM,2003,6908.667,,
JPN,2003,33619.95,,
JOR,2003,8669.625,,
KAZ,2003,12726.287,,
KEN,2003,1997.7769,,
KWT,2003,48809.71,,
KGZ,2003,3464.82,,
LAO,2003,2625.3481,,
LVA,2003,14142.125,,
LBN,2003,8671.1875,,
LSO,2003,2003.09,,
LBR,2003,851.91095,,
LBY,2003,12870.574,,
LTU,2003,13917.508,,
LUX,2003,51717.03,,
MDG,2003,1198.4432,,
MWI,2003,905.7955,,
MYS,2003,14362.155,,
MLI,2003,1391.2634,,
MLT,2003,21273.135,,
MRT,2003,2076.2332,,
MUS,2003,14623.309,,
MEX,2003,12793.956,,
MDA,2003,3575.268,,
MNG,2003,3775.438,,
MNE,2003,7445.0503,,
MAR,2003,5386.8506,,
MOZ,2003,1155.7037,,
MMR,2003,2410.5698,,
NAM,2003,6082.4263,,
NPL,2003,1747.7766,,
NLD,2003,38803.957,,
NZL,2003,28876.287,,
NIC,2003,3049.15,,
NER,2003,758.1143,,
NGA,2003,2848.2812,,
PRK,2003,1729.6221,,
MKD,2003,8160.413,,
NOR,2003,60852.258,,
OMN,2003,27313.98,,
PAK,2003,3437.992,,
PSE,2003,4158.2993,,
PAN,2003,10153.772,,
PRY,2003,5726.99,,
PER,2003,6472.341,,
PHL,2003,4333.214,,
POL,2003,14035.637,,
PRT,2003,23677.52,,
PRI,2003,30688.102,,
QAT,2003,62234.215,,
ROU,2003,9369.233,,
RUS,2003,13521.239,,
RWA,2003,1130.0414,,
LCA,2003,7602.129,,
STP,2003,2363.1824,,
SAU,2003,27367.094,,
SEN,2003,2025.0234,,
SRB,2003,7637.832,,
SYC,2003,13835.993,,
SLE,2003,1156.5192,,
SGP,2003,38950.746,,
SVK,2003,15773.095,,
SVN,2003,23257.422,,
ZAF,2003,8451.452,,
KOR,2003,25679.246,,
ESP,2003,29371.865,,
LKA,2003,5963.57,,
SWE,2003,36435.754,,
